"Source","Target"
"1744","2780"
"1744","1553"
"1744","994"
"1744","3391"
"1744","2026"
"1744","1938"
"1744","2139"
"1744","2349"
"1744","2938"
"1744","2022"
"1745","945"
"1745","641"
"1745","752"
"1745","2741"
"1745","420"
"1745","3211"
"1745","2894"
"1745","1827"
"1745","1886"
"1745","793"
"1745","2018"
"1745","1611"
"1745","3206"
"1745","2721"
"1746","708"
"1746","2135"
"1746","1889"
"1747","2116"
"1747","2402"
"1747","178"
"1747","1891"
"1747","3071"
"1747","2157"
"1747","2981"
"1747","695"
"1747","830"
"1747","1206"
"1747","1664"
"1748","2980"
"1748","534"
"1748","845"
"1748","1124"
"1748","372"
"1748","1457"
"1748","784"
"1748","2394"
"1748","1389"
"1748","1430"
"1748","3372"
"1749","36"
"1749","1109"
"1749","859"
"1749","1624"
"1749","750"
"1749","491"
"1749","2118"
"1749","132"
"1749","3370"
"1749","1218"
"1749","3330"
"1749","1848"
"1749","2462"
"1749","168"
"1749","3348"
"1749","2502"
"1749","3032"
"1749","2513"
"1749","1422"
"1749","1227"
"1749","999"
"1750","571"
"1750","393"
"1750","3513"
"1750","2940"
"1750","155"
"1750","1438"
"1750","1546"
"1750","3490"
"1750","1767"
"1750","233"
"1750","3506"
"1750","638"
"1750","2921"
"1750","3464"
"1750","1185"
"1750","1949"
"1750","2159"
"1750","2521"
"1750","3287"
"1750","2681"
"1750","3312"
"1751","1556"
"1751","2515"
"1751","1772"
"1751","1713"
"1751","1459"
"1751","165"
"1751","3108"
"1751","2905"
"1751","2435"
"1751","3056"
"1751","1457"
"1751","2084"
"1751","2155"
"1751","2044"
"1751","3480"
"1751","866"
"1751","852"
"1751","3085"
"1751","63"
"1751","210"
"1752","1447"
"1752","2458"
"1752","2198"
"1752","1983"
"1752","684"
"1752","3386"
"1752","2488"
"1752","2464"
"1752","1326"
"1752","1610"
"1752","2277"
"1752","3003"
"1752","3378"
"1752","2023"
"1753","14"
"1753","2272"
"1753","1461"
"1753","2161"
"1753","1518"
"1753","2898"
"1753","1846"
"1753","1567"
"1753","475"
"1753","2826"
"1753","2366"
"1753","2387"
"1753","1884"
"1753","2981"
"1753","2123"
"1753","2614"
"1753","2763"
"1753","3478"
"1753","1206"
"1753","1656"
"1753","312"
"1753","420"
"1753","685"
"1753","1046"
"1753","1975"
"1753","1513"
"1753","1798"
"1753","1523"
"1753","2532"
"1753","3206"
"1753","2965"
"1753","2673"
"1754","3"
"1754","1195"
"1754","2237"
"1754","2337"
"1754","2943"
"1754","9"
"1754","3188"
"1754","1725"
"1754","3376"
"1754","2923"
"1754","959"
"1754","960"
"1754","2293"
"1754","2169"
"1754","2731"
"1754","328"
"1754","347"
"1754","416"
"1754","443"
"1754","2444"
"1754","2753"
"1754","3434"
"1754","2762"
"1754","720"
"1754","3510"
"1754","2761"
"1754","688"
"1754","3272"
"1754","2346"
"1754","1061"
"1754","2206"
"1754","2178"
"1754","3440"
"1754","1167"
"1754","3040"
"1754","1679"
"1754","1560"
"1754","2720"
"1754","3276"
"1754","2409"
"1754","1893"
"1755","2393"
"1755","801"
"1755","2202"
"1755","3059"
"1755","2208"
"1755","3305"
"1755","2221"
"1755","3090"
"1755","3239"
"1756","1066"
"1756","1646"
"1756","85"
"1756","3210"
"1756","1889"
"1756","2443"
"1756","214"
"1756","457"
"1756","239"
"1756","1983"
"1757","2509"
"1757","3000"
"1757","2082"
"1757","2834"
"1757","2224"
"1758","1986"
"1758","1414"
"1758","247"
"1758","2379"
"1758","691"
"1758","2891"
"1758","138"
"1758","4"
"1758","1321"
"1758","414"
"1758","2418"
"1758","2287"
"1758","1286"
"1758","2105"
"1758","71"
"1758","2952"
"1758","237"
"1758","1588"
"1758","2601"
"1758","2619"
"1758","2336"
"1758","884"
"1758","2589"
"1758","1546"
"1758","484"
"1758","1013"
"1758","602"
"1758","2671"
"1758","1430"
"1758","1283"
"1758","1741"
"1758","2005"
"1758","1772"
"1758","1886"
"1758","3201"
"1758","3381"
"1758","2271"
"1758","3067"
"1759","1623"
"1759","3223"
"1759","2865"
"1760","2914"
"1760","827"
"1760","872"
"1760","2601"
"1761","355"
"1761","1714"
"1761","475"
"1761","1567"
"1761","1461"
"1761","2172"
"1761","485"
"1761","1687"
"1761","603"
"1761","2129"
"1761","969"
"1761","1614"
"1761","3091"
"1761","2775"
"1762","9"
"1762","557"
"1762","3008"
"1762","3378"
"1762","25"
"1762","2782"
"1762","1403"
"1762","761"
"1762","1737"
"1762","2146"
"1762","2867"
"1762","1310"
"1763","3056"
"1763","2084"
"1763","349"
"1763","1595"
"1763","717"
"1763","1981"
"1763","2907"
"1763","2697"
"1763","2481"
"1763","2220"
"1764","3434"
"1764","1706"
"1764","2830"
"1764","268"
"1764","324"
"1764","1688"
"1764","500"
"1764","3044"
"1764","65"
"1764","1740"
"1764","2337"
"1764","620"
"1764","2678"
"1764","2456"
"1764","1609"
"1764","2389"
"1764","2943"
"1764","1766"
"1764","3022"
"1764","2410"
"1764","618"
"1764","2047"
"1764","549"
"1764","627"
"1764","3216"
"1764","3451"
"1764","1679"
"1764","645"
"1764","2965"
"1764","2634"
"1764","1303"
"1764","812"
"1764","2432"
"1764","2442"
"1764","1131"
"1764","1292"
"1764","3038"
"1764","2573"
"1764","1468"
"1764","2279"
"1764","2202"
"1764","2922"
"1764","2061"
"1764","2538"
"1764","2695"
"1764","3021"
"1764","1858"
"1765","380"
"1765","1547"
"1765","345"
"1765","1784"
"1765","1495"
"1765","510"
"1765","1942"
"1765","2997"
"1765","123"
"1765","2063"
"1765","641"
"1765","2663"
"1765","1662"
"1765","132"
"1765","290"
"1765","514"
"1765","2619"
"1765","611"
"1765","1694"
"1765","723"
"1765","2639"
"1765","360"
"1765","2222"
"1765","2647"
"1765","278"
"1765","2842"
"1765","2340"
"1765","3401"
"1765","1406"
"1765","2193"
"1765","3206"
"1765","1611"
"1765","2991"
"1765","2695"
"1765","2483"
"1765","1572"
"1765","1535"
"1765","974"
"1765","1227"
"1765","2411"
"1765","1930"
"1765","2689"
"1765","3032"
"1765","2942"
"1765","3087"
"1765","2609"
"1765","2801"
"1766","3065"
"1766","2456"
"1766","620"
"1766","1303"
"1766","1609"
"1766","618"
"1766","2389"
"1766","2584"
"1766","2634"
"1766","1740"
"1766","2454"
"1766","301"
"1766","2799"
"1766","1725"
"1766","3283"
"1766","608"
"1766","1693"
"1766","2507"
"1766","246"
"1766","3398"
"1766","3425"
"1766","823"
"1766","1858"
"1766","603"
"1766","2063"
"1766","2801"
"1766","3216"
"1766","1637"
"1766","1046"
"1766","2872"
"1766","174"
"1766","1764"
"1766","2678"
"1766","2030"
"1766","2432"
"1766","619"
"1766","1393"
"1766","1340"
"1766","612"
"1766","2486"
"1766","645"
"1766","2183"
"1766","549"
"1766","2410"
"1766","1603"
"1766","1679"
"1766","2833"
"1766","839"
"1766","2083"
"1766","2738"
"1766","2047"
"1766","3082"
"1766","394"
"1766","2943"
"1766","1816"
"1767","96"
"1767","592"
"1767","3513"
"1767","571"
"1767","2748"
"1767","262"
"1767","1546"
"1767","3490"
"1767","155"
"1767","1750"
"1767","2071"
"1767","2323"
"1767","3384"
"1767","393"
"1767","456"
"1767","1855"
"1767","3501"
"1767","2316"
"1767","480"
"1767","2568"
"1767","3444"
"1767","2959"
"1767","3173"
"1767","3464"
"1767","2229"
"1767","3276"
"1767","1530"
"1767","882"
"1767","1836"
"1767","2357"
"1767","2551"
"1767","2149"
"1768","1810"
"1768","3016"
"1768","1679"
"1768","3132"
"1768","72"
"1768","513"
"1768","1991"
"1768","634"
"1768","2346"
"1768","3126"
"1768","658"
"1768","680"
"1768","730"
"1768","821"
"1768","1114"
"1768","2258"
"1768","1221"
"1768","2762"
"1768","1428"
"1768","1458"
"1768","1741"
"1768","1963"
"1768","1952"
"1768","2528"
"1768","2045"
"1769","2115"
"1770","303"
"1770","2744"
"1770","1315"
"1770","2107"
"1770","3330"
"1770","2462"
"1770","716"
"1770","1688"
"1770","2341"
"1770","1945"
"1771","19"
"1771","3196"
"1772","2364"
"1772","1055"
"1772","2647"
"1772","2940"
"1772","2183"
"1772","2204"
"1772","611"
"1772","2191"
"1772","3149"
"1772","2639"
"1772","2695"
"1772","2420"
"1772","1277"
"1772","615"
"1772","603"
"1772","2279"
"1772","621"
"1772","65"
"1772","2435"
"1772","2864"
"1772","628"
"1772","2044"
"1772","165"
"1772","1556"
"1772","2515"
"1772","1713"
"1772","1459"
"1772","3108"
"1772","2905"
"1772","3056"
"1772","1457"
"1772","2084"
"1772","1751"
"1772","2155"
"1772","2059"
"1772","2127"
"1772","866"
"1772","3480"
"1772","852"
"1772","3085"
"1772","63"
"1772","44"
"1772","3107"
"1772","1653"
"1772","2039"
"1772","1855"
"1772","1437"
"1772","2070"
"1772","130"
"1772","1452"
"1772","231"
"1772","2235"
"1772","2063"
"1772","2663"
"1772","3428"
"1772","2722"
"1772","1656"
"1772","1976"
"1772","614"
"1772","933"
"1772","1657"
"1772","1297"
"1772","2900"
"1772","1741"
"1772","2005"
"1772","1758"
"1772","2344"
"1772","3381"
"1772","3048"
"1772","2197"
"1772","2811"
"1772","2369"
"1772","1777"
"1772","1857"
"1772","2714"
"1772","2496"
"1772","2651"
"1772","3169"
"1772","1915"
"1772","2221"
"1773","2759"
"1773","2214"
"1774","13"
"1774","110"
"1774","2532"
"1774","3373"
"1774","2736"
"1775","41"
"1775","2905"
"1775","2762"
"1775","2161"
"1775","3448"
"1775","2761"
"1775","3016"
"1775","1991"
"1775","1221"
"1775","2923"
"1775","619"
"1775","1114"
"1775","497"
"1775","1871"
"1776","709"
"1776","1808"
"1776","2640"
"1776","722"
"1776","3423"
"1776","1192"
"1776","2055"
"1776","2927"
"1777","1004"
"1777","9"
"1777","2816"
"1777","1657"
"1777","3008"
"1777","829"
"1777","3464"
"1777","1793"
"1777","3164"
"1777","1857"
"1777","1772"
"1777","2014"
"1777","2755"
"1778","369"
"1778","2476"
"1778","2946"
"1778","813"
"1778","2777"
"1778","2479"
"1778","1150"
"1778","1424"
"1778","544"
"1778","1021"
"1778","2442"
"1778","3328"
"1778","2139"
"1779","593"
"1779","3456"
"1779","1429"
"1779","2244"
"1779","2310"
"1780","2164"
"1780","3347"
"1780","575"
"1780","62"
"1780","1532"
"1780","95"
"1780","2219"
"1780","3339"
"1780","2879"
"1780","2651"
"1780","696"
"1780","893"
"1780","2341"
"1780","1174"
"1780","533"
"1780","1670"
"1780","3143"
"1780","648"
"1780","2842"
"1780","2898"
"1780","2689"
"1780","1101"
"1780","1693"
"1780","2578"
"1780","2411"
"1780","2340"
"1780","2148"
"1781","3028"
"1781","3034"
"1781","3452"
"1781","1956"
"1781","400"
"1781","2277"
"1781","575"
"1781","2028"
"1781","1161"
"1781","2328"
"1781","2861"
"1781","2527"
"1782","1942"
"1782","1125"
"1782","1841"
"1782","2561"
"1782","2051"
"1782","1829"
"1783","1667"
"1783","2160"
"1783","3151"
"1783","1586"
"1783","2570"
"1783","2000"
"1784","514"
"1784","1765"
"1784","1572"
"1784","2376"
"1784","3367"
"1784","314"
"1784","361"
"1784","1487"
"1784","1980"
"1784","1984"
"1784","639"
"1784","1508"
"1784","609"
"1784","1033"
"1784","2290"
"1784","998"
"1784","2197"
"1785","239"
"1785","729"
"1785","2640"
"1785","709"
"1786","36"
"1786","945"
"1786","632"
"1786","2631"
"1786","572"
"1786","2152"
"1786","924"
"1786","3066"
"1786","1556"
"1786","266"
"1786","2407"
"1786","2224"
"1786","781"
"1786","876"
"1786","2501"
"1786","2872"
"1786","351"
"1786","1409"
"1786","2595"
"1786","2180"
"1786","3011"
"1786","3178"
"1786","1120"
"1786","2714"
"1786","1961"
"1786","2548"
"1786","990"
"1786","2082"
"1786","1479"
"1786","3005"
"1786","3031"
"1787","1668"
"1788","239"
"1788","2642"
"1789","1813"
"1789","1488"
"1789","1659"
"1789","1343"
"1789","3120"
"1789","1288"
"1789","1497"
"1790","2161"
"1790","2795"
"1790","2187"
"1790","58"
"1790","3512"
"1790","1933"
"1790","2782"
"1790","1579"
"1790","104"
"1790","708"
"1790","624"
"1790","146"
"1790","1954"
"1790","198"
"1790","1926"
"1790","3011"
"1790","714"
"1790","2243"
"1790","420"
"1790","2018"
"1790","1886"
"1790","515"
"1790","3412"
"1790","1156"
"1790","1351"
"1790","1945"
"1790","2871"
"1790","1829"
"1790","2104"
"1791","421"
"1791","2757"
"1791","3252"
"1792","289"
"1792","1150"
"1792","905"
"1792","3018"
"1792","2946"
"1792","2178"
"1792","3040"
"1793","49"
"1793","122"
"1793","2665"
"1793","1383"
"1793","2536"
"1793","123"
"1793","1645"
"1793","2568"
"1793","3352"
"1793","2229"
"1793","221"
"1793","233"
"1793","297"
"1793","376"
"1793","1123"
"1793","2071"
"1793","2595"
"1793","522"
"1793","2959"
"1793","2720"
"1793","920"
"1793","1407"
"1793","3254"
"1793","592"
"1793","1139"
"1793","1717"
"1793","3490"
"1793","598"
"1793","655"
"1793","670"
"1793","1994"
"1793","703"
"1793","1893"
"1793","1375"
"1793","1612"
"1793","2327"
"1793","1533"
"1793","1657"
"1793","1777"
"1793","3464"
"1793","3513"
"1793","2798"
"1793","2010"
"1793","2244"
"1794","1050"
"1794","506"
"1794","2571"
"1794","818"
"1794","2781"
"1794","2000"
"1794","2542"
"1794","3011"
"1794","2609"
"1794","2782"
"1794","2336"
"1794","2820"
"1795","192"
"1795","576"
"1795","2089"
"1795","719"
"1795","777"
"1795","1394"
"1795","1826"
"1796","953"
"1796","2580"
"1796","2323"
"1796","2214"
"1796","393"
"1796","3384"
"1796","212"
"1796","1415"
"1796","522"
"1796","2568"
"1796","2071"
"1796","3100"
"1796","731"
"1796","619"
"1796","1969"
"1796","1639"
"1796","2959"
"1796","2923"
"1796","2770"
"1796","2520"
"1796","2132"
"1796","642"
"1796","2753"
"1796","998"
"1796","3132"
"1796","2450"
"1796","3073"
"1796","1899"
"1796","2194"
"1797","2698"
"1797","1609"
"1797","380"
"1797","2872"
"1797","2799"
"1797","2785"
"1797","2063"
"1797","603"
"1797","869"
"1797","2111"
"1797","1499"
"1797","2139"
"1797","2456"
"1797","2614"
"1797","2952"
"1797","3216"
"1797","620"
"1797","3065"
"1797","618"
"1797","2619"
"1797","514"
"1797","1963"
"1798","420"
"1798","1753"
"1798","1513"
"1798","2307"
"1798","3498"
"1799","2775"
"1799","29"
"1799","1873"
"1799","129"
"1799","3372"
"1799","431"
"1799","453"
"1799","462"
"1799","879"
"1799","1147"
"1799","1285"
"1799","1391"
"1799","1950"
"1799","3072"
"1799","2852"
"1800","1628"
"1801","16"
"1801","1856"
"1801","76"
"1802","425"
"1802","56"
"1802","1859"
"1802","1637"
"1802","1393"
"1802","2219"
"1802","2759"
"1802","2390"
"1802","2236"
"1803","154"
"1803","2670"
"1803","813"
"1803","2946"
"1803","2830"
"1803","2956"
"1803","602"
"1803","2126"
"1803","420"
"1803","2756"
"1803","823"
"1803","2984"
"1803","601"
"1803","2139"
"1803","609"
"1803","2710"
"1803","2348"
"1803","527"
"1803","2827"
"1803","604"
"1803","2513"
"1803","3109"
"1803","2788"
"1803","2749"
"1803","2659"
"1803","3339"
"1803","2048"
"1803","2220"
"1803","2538"
"1803","1688"
"1803","2104"
"1803","1618"
"1803","1888"
"1803","2033"
"1803","1117"
"1803","2219"
"1803","268"
"1803","2533"
"1803","2507"
"1803","1897"
"1803","324"
"1803","2166"
"1803","843"
"1803","2110"
"1803","2952"
"1803","605"
"1803","2757"
"1803","630"
"1803","1408"
"1803","2679"
"1803","2733"
"1803","3121"
"1803","2651"
"1803","2684"
"1803","1453"
"1803","3288"
"1803","2388"
"1804","2511"
"1804","333"
"1804","2899"
"1804","2369"
"1804","2653"
"1804","732"
"1804","1360"
"1804","2360"
"1805","1451"
"1805","2459"
"1805","2072"
"1805","1283"
"1806","161"
"1806","1873"
"1806","3346"
"1806","2050"
"1806","1469"
"1806","212"
"1806","2714"
"1806","2993"
"1806","247"
"1806","1350"
"1806","1360"
"1806","2300"
"1806","1867"
"1806","2533"
"1806","2534"
"1806","2667"
"1807","1613"
"1807","3446"
"1807","2913"
"1807","2708"
"1807","3492"
"1807","3020"
"1808","473"
"1808","827"
"1808","2828"
"1808","2163"
"1808","362"
"1808","2640"
"1808","431"
"1808","2167"
"1808","569"
"1808","3012"
"1808","722"
"1808","1776"
"1808","3423"
"1808","1565"
"1809","191"
"1809","2735"
"1809","1032"
"1809","1544"
"1809","2041"
"1810","3016"
"1810","1679"
"1810","3132"
"1810","1768"
"1810","72"
"1810","2780"
"1810","732"
"1810","2830"
"1810","627"
"1810","2617"
"1810","2923"
"1810","3413"
"1810","564"
"1810","1991"
"1811","227"
"1811","1506"
"1811","991"
"1811","1531"
"1811","2825"
"1811","3203"
"1812","2394"
"1812","1925"
"1812","626"
"1812","3082"
"1812","3044"
"1812","260"
"1812","3478"
"1812","2135"
"1812","1846"
"1812","3335"
"1812","2447"
"1812","339"
"1812","3011"
"1812","1999"
"1812","2563"
"1812","2531"
"1812","2024"
"1812","650"
"1812","1904"
"1812","2088"
"1812","2659"
"1812","2321"
"1812","685"
"1812","2992"
"1812","2111"
"1812","1833"
"1812","719"
"1812","2825"
"1812","3463"
"1812","823"
"1812","2243"
"1812","2680"
"1812","1405"
"1812","2331"
"1812","2872"
"1812","2161"
"1813","1488"
"1813","1789"
"1813","1659"
"1813","642"
"1814","59"
"1814","2595"
"1814","1605"
"1814","480"
"1814","800"
"1814","1584"
"1814","2861"
"1815","2505"
"1815","2492"
"1815","2740"
"1816","48"
"1816","225"
"1816","472"
"1816","1766"
"1816","2377"
"1816","1043"
"1816","1138"
"1816","2407"
"1817","2588"
"1817","1387"
"1817","1106"
"1817","774"
"1818","2324"
"1818","2014"
"1818","2585"
"1818","3012"
"1818","665"
"1818","810"
"1818","2204"
"1818","3421"
"1818","3055"
"1819","1699"
"1819","116"
"1819","3351"
"1819","1667"
"1819","242"
"1819","378"
"1819","2926"
"1819","1500"
"1819","1691"
"1819","1596"
"1819","1717"
"1819","736"
"1819","2494"
"1819","1638"
"1819","1825"
"1819","2912"
"1819","783"
"1819","2288"
"1819","2064"
"1819","2685"
"1819","2627"
"1819","3223"
"1819","1085"
"1819","2773"
"1819","621"
"1819","2900"
"1819","1880"
"1819","3403"
"1819","2039"
"1820","351"
"1820","1170"
"1820","352"
"1820","2346"
"1820","714"
"1820","377"
"1820","1954"
"1820","1966"
"1820","2053"
"1820","1936"
"1820","1937"
"1820","3146"
"1820","480"
"1820","632"
"1820","3011"
"1820","1688"
"1820","2670"
"1820","678"
"1820","687"
"1820","2658"
"1820","1263"
"1820","1569"
"1820","2827"
"1820","1589"
"1820","2807"
"1820","2872"
"1820","2187"
"1820","1904"
"1820","2126"
"1820","2325"
"1820","3078"
"1821","136"
"1821","675"
"1821","863"
"1821","2671"
"1821","2902"
"1821","756"
"1821","1630"
"1821","2322"
"1821","3218"
"1821","2714"
"1821","2400"
"1821","2452"
"1821","2325"
"1821","2525"
"1822","124"
"1822","1988"
"1822","2428"
"1822","1434"
"1822","2840"
"1822","2491"
"1822","2200"
"1822","2557"
"1823","124"
"1823","3218"
"1823","475"
"1823","931"
"1823","3143"
"1823","3105"
"1823","2950"
"1824","2126"
"1824","687"
"1824","2759"
"1824","1128"
"1824","2790"
"1824","2845"
"1824","1688"
"1824","1408"
"1824","2679"
"1824","2670"
"1824","2659"
"1825","1819"
"1825","2494"
"1825","702"
"1825","284"
"1825","715"
"1825","2631"
"1825","572"
"1825","2311"
"1825","2266"
"1825","3115"
"1825","2445"
"1825","3121"
"1825","1909"
"1825","3200"
"1826","2603"
"1826","1510"
"1826","1795"
"1827","164"
"1827","982"
"1827","613"
"1827","2018"
"1827","416"
"1827","420"
"1827","793"
"1827","1886"
"1827","1614"
"1827","2788"
"1827","1679"
"1827","1745"
"1827","1714"
"1827","2243"
"1828","2621"
"1828","2768"
"1828","2230"
"1829","40"
"1829","695"
"1829","3510"
"1829","1674"
"1829","734"
"1829","2871"
"1829","983"
"1829","2243"
"1829","1782"
"1829","1790"
"1829","2211"
"1829","2129"
"1829","1889"
"1830","30"
"1830","2630"
"1830","3301"
"1830","2567"
"1830","3066"
"1830","2023"
"1831","156"
"1831","2504"
"1831","1898"
"1831","527"
"1831","604"
"1831","2756"
"1831","3057"
"1831","1685"
"1831","625"
"1831","2919"
"1831","2712"
"1831","3082"
"1832","33"
"1832","1564"
"1833","358"
"1833","86"
"1833","2088"
"1833","336"
"1833","816"
"1833","2822"
"1833","2126"
"1833","2563"
"1833","3335"
"1833","2992"
"1833","2447"
"1833","3011"
"1833","1812"
"1833","3203"
"1833","813"
"1833","972"
"1833","1298"
"1833","1405"
"1833","3109"
"1833","1897"
"1833","2829"
"1833","3515"
"1833","1867"
"1833","2533"
"1833","3093"
"1833","3079"
"1833","2319"
"1833","1879"
"1833","2952"
"1833","2590"
"1834","98"
"1834","285"
"1834","223"
"1834","723"
"1834","2161"
"1834","906"
"1834","1694"
"1834","2135"
"1834","708"
"1834","1743"
"1834","952"
"1834","3369"
"1835","2759"
"1835","1691"
"1835","1025"
"1835","1089"
"1835","2725"
"1835","1596"
"1835","44"
"1835","2442"
"1835","3228"
"1835","2694"
"1835","2404"
"1835","764"
"1835","2067"
"1835","1411"
"1835","101"
"1835","3464"
"1835","1589"
"1835","2940"
"1835","819"
"1835","2977"
"1835","2573"
"1835","329"
"1835","3212"
"1835","2861"
"1835","707"
"1835","2039"
"1835","2154"
"1835","1085"
"1835","220"
"1835","302"
"1835","2926"
"1835","471"
"1835","1735"
"1835","2685"
"1835","1104"
"1835","2467"
"1835","2773"
"1835","3281"
"1836","871"
"1836","3247"
"1836","488"
"1836","980"
"1836","2987"
"1836","2685"
"1836","1767"
"1836","2255"
"1836","2248"
"1836","2101"
"1836","2193"
"1837","1914"
"1837","2768"
"1837","528"
"1838","1217"
"1838","505"
"1838","1385"
"1838","802"
"1838","2133"
"1838","2518"
"1839","3510"
"1839","720"
"1839","41"
"1839","1518"
"1839","2590"
"1839","304"
"1839","2201"
"1839","3329"
"1839","1975"
"1839","2161"
"1839","1706"
"1839","2623"
"1839","2708"
"1840","1225"
"1840","1667"
"1840","2480"
"1841","124"
"1841","2428"
"1841","1434"
"1841","1714"
"1841","420"
"1841","1782"
"1841","2775"
"1841","3011"
"1842","2685"
"1842","2467"
"1843","7"
"1843","2601"
"1843","1521"
"1843","2303"
"1843","2190"
"1843","37"
"1843","1392"
"1843","117"
"1843","2383"
"1843","568"
"1843","2070"
"1843","221"
"1843","1545"
"1843","239"
"1843","729"
"1843","262"
"1843","2023"
"1843","1105"
"1843","3373"
"1843","3284"
"1843","2812"
"1843","2346"
"1843","2928"
"1843","3272"
"1843","3271"
"1843","2286"
"1843","2868"
"1843","3312"
"1843","3127"
"1843","2997"
"1843","2999"
"1843","2771"
"1843","3132"
"1843","2229"
"1843","2905"
"1843","2244"
"1843","3428"
"1843","3307"
"1843","2515"
"1844","1414"
"1844","2398"
"1844","1321"
"1844","3452"
"1844","1648"
"1844","1999"
"1844","231"
"1844","2063"
"1844","414"
"1844","3003"
"1844","1685"
"1844","2663"
"1844","1694"
"1844","1215"
"1844","3379"
"1844","709"
"1844","954"
"1844","1986"
"1844","1006"
"1844","1242"
"1844","2339"
"1844","2749"
"1844","1545"
"1845","1966"
"1845","377"
"1845","2013"
"1845","2036"
"1845","2987"
"1845","1963"
"1846","2161"
"1846","1518"
"1846","2898"
"1846","1567"
"1846","475"
"1846","2826"
"1846","2366"
"1846","2387"
"1846","1884"
"1846","2981"
"1846","2123"
"1846","1753"
"1846","2614"
"1846","2763"
"1846","3478"
"1846","535"
"1846","330"
"1846","132"
"1846","260"
"1846","1812"
"1846","2135"
"1846","1848"
"1846","3430"
"1846","495"
"1846","3398"
"1846","501"
"1846","1070"
"1846","3040"
"1846","1377"
"1846","3225"
"1846","1478"
"1846","2256"
"1846","2234"
"1846","2957"
"1846","2269"
"1846","3017"
"1847","708"
"1847","2140"
"1847","1614"
"1847","1743"
"1848","3430"
"1848","2234"
"1848","2462"
"1848","36"
"1848","1624"
"1848","3330"
"1848","535"
"1848","132"
"1848","2178"
"1848","2968"
"1848","330"
"1848","3370"
"1848","491"
"1848","3462"
"1848","2651"
"1848","2497"
"1848","168"
"1848","1109"
"1848","859"
"1848","765"
"1848","1749"
"1848","2104"
"1848","1263"
"1848","3125"
"1848","1174"
"1848","2502"
"1848","1377"
"1848","495"
"1848","3398"
"1848","1846"
"1848","601"
"1848","636"
"1848","750"
"1848","3032"
"1848","1478"
"1848","2268"
"1848","2756"
"1848","1573"
"1848","1975"
"1848","2078"
"1848","2022"
"1848","2228"
"1849","941"
"1849","2634"
"1850","1656"
"1850","620"
"1850","32"
"1850","2456"
"1850","467"
"1850","1649"
"1850","3216"
"1850","2063"
"1850","3303"
"1850","3135"
"1850","603"
"1850","611"
"1850","628"
"1850","3059"
"1850","618"
"1850","697"
"1850","1621"
"1850","3220"
"1850","2275"
"1851","7"
"1851","1245"
"1851","1670"
"1851","2604"
"1851","2649"
"1851","788"
"1851","2111"
"1851","251"
"1851","1091"
"1851","1143"
"1851","285"
"1851","872"
"1851","2809"
"1851","1058"
"1851","1378"
"1851","1559"
"1851","3326"
"1851","2363"
"1851","2088"
"1852","569"
"1852","2221"
"1852","2693"
"1852","1029"
"1852","1390"
"1852","2722"
"1852","3056"
"1853","43"
"1853","819"
"1854","133"
"1854","2902"
"1854","466"
"1854","3362"
"1855","3501"
"1855","2435"
"1855","1437"
"1855","1772"
"1855","2070"
"1855","198"
"1855","2551"
"1855","2993"
"1855","2996"
"1855","1409"
"1855","1642"
"1855","2030"
"1855","1372"
"1855","3513"
"1855","1767"
"1855","3444"
"1855","2748"
"1855","1546"
"1855","2503"
"1855","480"
"1855","2639"
"1855","611"
"1855","664"
"1855","702"
"1855","795"
"1855","1605"
"1855","2194"
"1855","2088"
"1855","2309"
"1855","3464"
"1855","1926"
"1855","2096"
"1855","2008"
"1856","16"
"1856","1801"
"1856","3359"
"1856","380"
"1856","2398"
"1856","2772"
"1856","2872"
"1856","301"
"1856","823"
"1856","3391"
"1856","639"
"1856","465"
"1856","1597"
"1856","637"
"1856","608"
"1856","137"
"1856","501"
"1856","2563"
"1856","1242"
"1856","2950"
"1856","1174"
"1856","1344"
"1856","2698"
"1856","114"
"1856","2030"
"1856","1346"
"1856","1440"
"1856","1724"
"1856","543"
"1856","3425"
"1856","2128"
"1856","1544"
"1857","208"
"1857","2342"
"1857","2084"
"1857","1777"
"1857","1772"
"1857","2176"
"1858","2624"
"1858","2563"
"1858","527"
"1858","3425"
"1858","2698"
"1858","1346"
"1858","301"
"1858","639"
"1858","2161"
"1858","2030"
"1858","614"
"1858","2984"
"1858","2956"
"1858","2952"
"1858","1879"
"1858","3391"
"1858","2299"
"1858","2398"
"1858","2297"
"1858","114"
"1858","636"
"1858","316"
"1858","394"
"1858","380"
"1858","1340"
"1858","612"
"1858","2486"
"1858","2389"
"1858","1719"
"1858","738"
"1858","1180"
"1858","645"
"1858","2183"
"1858","1725"
"1858","514"
"1858","1131"
"1858","2872"
"1858","2619"
"1858","2456"
"1858","2187"
"1858","1609"
"1858","1693"
"1858","2048"
"1858","677"
"1858","2442"
"1858","3283"
"1858","3041"
"1858","1046"
"1858","2432"
"1858","3328"
"1858","608"
"1858","637"
"1858","2507"
"1858","823"
"1858","2347"
"1858","1277"
"1858","2923"
"1858","619"
"1858","268"
"1858","246"
"1858","3434"
"1858","3510"
"1858","2678"
"1858","3082"
"1858","61"
"1858","1151"
"1858","2799"
"1858","2946"
"1858","2215"
"1858","647"
"1858","1766"
"1858","2454"
"1858","3398"
"1858","1679"
"1858","3065"
"1858","1986"
"1858","1637"
