"Source","Target"
"1422","1713"
"1422","2058"
"1422","347"
"1422","177"
"1422","2620"
"1422","470"
"1422","2244"
"1422","2321"
"1422","1095"
"1422","1047"
"1422","2542"
"1422","1870"
"1422","1468"
"1422","633"
"1422","1141"
"1422","2493"
"1422","1717"
"1422","331"
"1422","1148"
"1422","1061"
"1422","2545"
"1422","2533"
"1422","2744"
"1422","699"
"1422","926"
"1422","2245"
"1422","2101"
"1422","1364"
"1422","1281"
"1422","2300"
"1422","1569"
"1422","2506"
"1423","2700"
"1423","228"
"1423","2726"
"1423","103"
"1423","952"
"1423","1483"
"1423","1597"
"1423","2697"
"1423","2744"
"1423","2533"
"1423","1569"
"1423","2556"
"1423","831"
"1423","1709"
"1423","2582"
"1423","2729"
"1423","1894"
"1423","1455"
"1423","2426"
"1423","2384"
"1424","257"
"1424","2678"
"1424","73"
"1424","96"
"1424","1344"
"1424","661"
"1424","2226"
"1424","2335"
"1425","9"
"1425","2160"
"1425","2105"
"1425","554"
"1425","1785"
"1425","1317"
"1425","535"
"1425","1713"
"1425","1327"
"1425","2008"
"1425","1758"
"1425","1914"
"1426","303"
"1426","234"
"1426","454"
"1426","172"
"1426","2380"
"1426","378"
"1426","1126"
"1426","543"
"1426","1922"
"1426","1801"
"1426","2025"
"1426","2235"
"1426","1657"
"1426","1067"
"1426","1515"
"1426","458"
"1426","1554"
"1426","2522"
"1426","1820"
"1426","2226"
"1426","350"
"1426","1748"
"1426","1434"
"1426","2209"
"1426","1207"
"1426","2249"
"1426","2742"
"1426","205"
"1426","1377"
"1426","899"
"1426","1688"
"1426","572"
"1426","1239"
"1426","2503"
"1427","495"
"1427","421"
"1427","2414"
"1428","2292"
"1428","1925"
"1428","1184"
"1428","447"
"1428","620"
"1428","1920"
"1428","1833"
"1428","2439"
"1428","2257"
"1428","2319"
"1429","1032"
"1429","927"
"1430","889"
"1430","2744"
"1430","1569"
"1430","1545"
"1431","2250"
"1431","2060"
"1431","1981"
"1431","1830"
"1431","1007"
"1431","1219"
"1431","2616"
"1431","518"
"1431","234"
"1431","882"
"1431","1068"
"1431","571"
"1431","2103"
"1431","739"
"1431","1684"
"1431","2388"
"1432","2270"
"1432","1066"
"1432","927"
"1432","2522"
"1432","2182"
"1432","224"
"1432","234"
"1432","537"
"1432","1657"
"1432","2278"
"1432","1818"
"1432","1062"
"1432","1096"
"1432","303"
"1432","2652"
"1432","572"
"1432","1068"
"1432","324"
"1432","458"
"1432","814"
"1432","1487"
"1432","1036"
"1433","147"
"1433","470"
"1433","1931"
"1433","373"
"1433","1141"
"1433","2493"
"1433","617"
"1433","191"
"1433","2001"
"1433","1034"
"1433","2545"
"1433","221"
"1433","331"
"1433","1717"
"1433","1251"
"1433","1181"
"1433","1549"
"1433","994"
"1433","569"
"1433","1709"
"1433","1019"
"1433","2049"
"1434","2031"
"1434","223"
"1434","947"
"1434","549"
"1434","2501"
"1434","303"
"1434","2249"
"1434","2719"
"1434","796"
"1434","183"
"1434","440"
"1434","2226"
"1434","1174"
"1434","1801"
"1434","1922"
"1434","579"
"1434","616"
"1434","837"
"1434","224"
"1434","415"
"1434","899"
"1434","1820"
"1434","1657"
"1434","458"
"1434","543"
"1434","2209"
"1434","1554"
"1434","2522"
"1434","2380"
"1434","205"
"1434","350"
"1434","1748"
"1434","1067"
"1434","234"
"1434","2072"
"1434","2235"
"1434","88"
"1434","955"
"1434","1002"
"1434","1075"
"1434","1239"
"1434","572"
"1434","2270"
"1434","1073"
"1434","1032"
"1434","2725"
"1434","1045"
"1434","1050"
"1434","1818"
"1434","853"
"1434","2064"
"1434","1987"
"1434","2591"
"1434","1918"
"1434","188"
"1434","2035"
"1434","1876"
"1434","2182"
"1434","354"
"1434","1062"
"1434","1684"
"1434","1096"
"1434","2221"
"1434","2025"
"1434","172"
"1434","1515"
"1434","378"
"1434","1126"
"1434","1426"
"1434","1207"
"1434","454"
"1434","2742"
"1434","1867"
"1434","2542"
"1434","537"
"1434","946"
"1434","1950"
"1434","470"
"1434","2474"
"1434","2300"
"1434","1493"
"1434","1775"
"1434","633"
"1434","2566"
"1434","2665"
"1434","1536"
"1434","195"
"1434","2278"
"1434","1584"
"1434","2199"
"1434","944"
"1434","862"
"1434","785"
"1434","2434"
"1434","698"
"1434","659"
"1434","1448"
"1434","1356"
"1434","1996"
"1434","2505"
"1435","853"
"1435","1759"
"1435","1577"
"1435","1876"
"1435","2505"
"1435","646"
"1435","2610"
"1435","1236"
"1435","1656"
"1435","2464"
"1435","2587"
"1435","2256"
"1435","1809"
"1435","1622"
"1436","659"
"1436","1098"
"1436","698"
"1436","1881"
"1436","1836"
"1436","1996"
"1436","1696"
"1436","1319"
"1436","2199"
"1436","2055"
"1437","166"
"1437","1754"
"1437","977"
"1437","2045"
"1437","2151"
"1438","35"
"1438","1031"
"1438","2372"
"1438","1576"
"1438","2366"
"1438","2404"
"1438","1241"
"1438","2162"
"1438","1673"
"1439","78"
"1439","2758"
"1439","1774"
"1439","208"
"1439","2086"
"1439","119"
"1439","1651"
"1439","707"
"1439","485"
"1439","1915"
"1439","940"
"1440","1920"
"1440","1246"
"1441","549"
"1441","1752"
"1441","77"
"1441","2025"
"1441","166"
"1441","1841"
"1441","1477"
"1441","2228"
"1441","2501"
"1441","1249"
"1441","429"
"1441","1473"
"1441","458"
"1441","2254"
"1441","568"
"1441","2186"
"1441","1805"
"1441","654"
"1441","618"
"1441","1673"
"1441","1406"
"1441","2300"
"1441","2331"
"1441","1740"
"1441","1825"
"1442","968"
"1442","539"
"1442","751"
"1442","2637"
"1442","1064"
"1442","1234"
"1443","113"
"1443","253"
"1443","1017"
"1443","2151"
"1443","2396"
"1443","1717"
"1444","958"
"1444","2127"
"1444","2489"
"1445","289"
"1445","462"
"1445","1061"
"1445","1369"
"1445","988"
"1445","601"
"1445","1376"
"1445","2111"
"1445","602"
"1445","618"
"1445","666"
"1445","1248"
"1445","1882"
"1446","489"
"1446","525"
"1446","2224"
"1446","635"
"1446","637"
"1446","663"
"1446","2412"
"1446","2253"
"1446","2151"
"1446","2238"
"1446","2146"
"1447","893"
"1447","1772"
"1447","1340"
"1447","1720"
"1447","1726"
"1447","1407"
"1447","484"
"1448","338"
"1448","2441"
"1448","2514"
"1448","1908"
"1448","2220"
"1448","1696"
"1448","1221"
"1448","2242"
"1448","2030"
"1448","259"
"1448","703"
"1448","1617"
"1448","90"
"1448","1890"
"1448","696"
"1448","1789"
"1448","1332"
"1448","2215"
"1448","2421"
"1448","1621"
"1448","464"
"1448","2136"
"1448","1592"
"1448","1697"
"1448","1356"
"1448","1121"
"1448","2300"
"1448","2313"
"1448","1556"
"1448","1099"
"1448","1145"
"1448","1261"
"1448","1550"
"1448","758"
"1448","1045"
"1448","2188"
"1448","1434"
"1449","70"
"1449","1749"
"1449","881"
"1449","76"
"1449","687"
"1449","1629"
"1449","488"
"1449","2525"
"1449","1189"
"1449","2715"
"1449","1879"
"1449","342"
"1449","1309"
"1449","1577"
"1449","1012"
"1449","896"
"1449","2411"
"1449","388"
"1449","400"
"1449","1575"
"1449","456"
"1449","2027"
"1449","2334"
"1449","1170"
"1450","22"
"1450","1201"
"1450","2526"
"1450","2114"
"1450","1676"
"1450","1740"
"1450","2104"
"1450","553"
"1450","1062"
"1450","1999"
"1450","796"
"1450","132"
"1450","1353"
"1450","1468"
"1450","2481"
"1451","432"
"1451","1114"
"1451","1289"
"1451","722"
"1451","2337"
"1451","2425"
"1451","2317"
"1451","2474"
"1451","2603"
"1451","275"
"1451","2772"
"1451","1241"
"1451","969"
"1451","1803"
"1451","595"
"1451","2327"
"1451","1682"
"1451","2184"
"1451","1964"
"1451","2257"
"1451","2244"
"1451","2237"
"1452","593"
"1452","1926"
"1453","1837"
"1453","2504"
"1453","2535"
"1453","1651"
"1453","2627"
"1454","2234"
"1454","12"
"1454","1131"
"1454","2344"
"1454","836"
"1454","2461"
"1454","2702"
"1454","374"
"1454","1854"
"1454","2502"
"1454","1785"
"1454","1901"
"1455","1685"
"1455","1250"
"1455","1846"
"1455","381"
"1455","1043"
"1455","2087"
"1455","826"
"1455","2279"
"1455","1024"
"1455","527"
"1455","2543"
"1455","1695"
"1455","1569"
"1455","1815"
"1455","809"
"1455","1597"
"1455","792"
"1455","1364"
"1455","2726"
"1455","1423"
"1455","2240"
"1455","2388"
"1456","137"
"1456","2502"
"1456","1684"
"1456","1105"
"1456","2030"
"1456","2000"
"1456","1461"
"1457","32"
"1457","1617"
"1457","1608"
"1457","2174"
"1457","1404"
"1457","551"
"1457","1917"
"1457","2374"
"1457","2763"
"1458","2681"
"1458","692"
"1458","2579"
"1459","2195"
"1459","129"
"1459","1169"
"1459","274"
"1459","333"
"1459","2442"
"1459","2401"
"1459","2246"
"1459","2421"
"1459","2502"
"1459","2284"
"1459","915"
"1459","330"
"1459","1855"
"1459","1943"
"1459","405"
"1459","1400"
"1459","1915"
"1459","1247"
"1459","2196"
"1459","2254"
"1459","1508"
"1460","85"
"1460","1319"
"1460","152"
"1461","247"
"1461","637"
"1461","1050"
"1461","1456"
"1461","2721"
"1462","2722"
"1462","2141"
"1462","322"
"1462","2256"
"1462","2016"
"1462","2721"
"1462","2507"
"1462","2618"
"1463","309"
"1463","372"
"1463","474"
"1463","2388"
"1463","658"
"1464","1376"
"1464","2111"
"1464","1220"
"1464","1121"
"1464","101"
"1464","1639"
"1464","2550"
"1464","2571"
"1464","601"
"1464","1745"
"1464","221"
"1464","2104"
"1464","2254"
"1464","2502"
"1465","94"
"1465","460"
"1465","2677"
"1466","1000"
"1466","597"
"1466","2692"
"1466","1154"
"1466","2610"
"1466","1839"
"1467","370"
"1467","1468"
"1467","501"
"1467","373"
"1467","1659"
"1467","2192"
"1467","2736"
"1467","1340"
"1468","470"
"1468","2244"
"1468","2321"
"1468","1095"
"1468","1047"
"1468","2542"
"1468","1870"
"1468","633"
"1468","1141"
"1468","2493"
"1468","1422"
"1468","1717"
"1468","331"
"1468","345"
"1468","1467"
"1468","370"
"1468","501"
"1468","1353"
"1468","553"
"1468","1201"
"1468","1450"
"1468","2481"
"1469","240"
"1469","2349"
"1469","269"
"1470","2450"
"1470","331"
"1470","633"
"1470","2769"
"1470","1565"
"1470","692"
"1470","1202"
"1470","1141"
"1470","2493"
"1470","2667"
"1471","145"
"1471","1366"
"1471","504"
"1471","1327"
"1471","2105"
"1471","1818"
"1471","2281"
"1471","1890"
"1472","2398"
"1472","1903"
"1472","1706"
"1473","11"
"1473","2073"
"1473","2710"
"1473","2393"
"1473","233"
"1473","1392"
"1473","1759"
"1473","1892"
"1473","1617"
"1473","173"
"1473","2408"
"1473","2678"
"1473","2711"
"1473","351"
"1473","2501"
"1473","1249"
"1473","1441"
"1473","429"
"1473","402"
"1473","2050"
"1473","2591"
"1473","2683"
"1473","552"
"1473","2387"
"1473","2464"
"1474","744"
"1474","2531"
"1474","1611"
"1474","1275"
"1474","1402"
"1474","2471"
"1474","2386"
"1474","2489"
"1475","2684"
"1475","907"
"1475","1574"
"1475","1856"
"1476","38"
"1476","2300"
"1476","561"
"1476","2165"
"1476","2340"
"1476","1637"
"1476","454"
"1476","172"
"1476","2380"
"1476","2085"
"1476","205"
"1476","1419"
"1476","490"
"1476","2312"
"1476","1713"
"1476","837"
"1476","1752"
"1476","1914"
"1476","2215"
"1476","549"
"1476","2008"
"1476","324"
"1476","2272"
"1476","1890"
"1476","464"
"1476","610"
"1476","2204"
"1476","1562"
"1476","1976"
"1476","2703"
"1476","1595"
"1476","1993"
"1477","166"
"1477","1841"
"1477","1441"
"1477","1924"
"1477","2228"
"1477","223"
"1477","2031"
"1477","1825"
"1477","465"
"1477","2394"
"1477","538"
"1477","2331"
"1477","568"
"1477","1393"
"1477","2664"
"1477","1917"
"1477","1573"
"1477","2326"
"1477","1740"
"1477","2430"
"1478","575"
"1478","1995"
"1478","2214"
"1478","1655"
"1479","289"
"1479","327"
"1479","572"
"1479","333"
"1479","2401"
"1479","1508"
"1479","556"
"1479","721"
"1479","459"
"1479","1798"
"1479","1943"
"1479","2246"
"1480","664"
"1480","151"
"1480","469"
"1480","2571"
"1480","574"
"1480","2291"
"1480","1602"
"1480","2610"
"1480","1809"
"1480","2505"
"1480","2335"
"1480","1759"
"1480","2615"
"1480","2025"
"1481","13"
"1481","683"
"1481","2200"
"1481","2196"
"1481","995"
"1481","2571"
"1481","2777"
"1481","1338"
"1481","2190"
"1481","1689"
"1481","2377"
"1482","504"
"1482","569"
"1482","587"
"1482","1081"
"1482","1909"
"1482","2390"
"1482","2132"
"1482","1917"
"1482","2426"
"1483","1423"
"1483","228"
"1483","2154"
"1483","864"
"1483","2533"
"1483","2384"
"1483","2240"
"1484","2050"
"1484","262"
"1484","2683"
"1484","1684"
"1484","2197"
"1484","1371"
"1484","1078"
"1484","1694"
"1484","1641"
"1485","1110"
"1485","891"
"1485","1046"
"1485","2264"
"1485","1884"
"1485","1316"
"1485","2453"
"1485","2047"
"1485","2032"
"1485","1935"
"1486","228"
"1486","2419"
"1486","821"
"1486","1050"
"1486","994"
"1486","2127"
"1486","1132"
"1486","2312"
"1486","2388"
"1486","2245"
"1486","2616"
"1487","549"
"1487","2779"
"1487","2536"
"1487","576"
"1487","1828"
"1487","383"
"1487","553"
"1487","1649"
"1487","1783"
"1487","1831"
"1487","2067"
"1487","1566"
"1487","1432"
"1487","1414"
"1487","1358"
"1487","2773"
"1488","896"
"1489","2713"
"1489","866"
"1489","2750"
"1489","2738"
"1489","399"
"1489","1236"
"1489","282"
"1489","479"
"1489","1350"
"1489","1270"
"1489","1967"
"1489","1416"
"1489","2094"
"1489","2589"
"1490","168"
"1490","2671"
"1490","2768"
"1490","1420"
"1490","1018"
"1490","853"
"1490","771"
"1490","2064"
"1490","2364"
"1490","629"
"1490","1283"
"1490","1212"
"1490","620"
"1490","1987"
"1490","332"
"1490","1971"
"1490","447"
"1490","1953"
"1490","640"
"1490","2705"
"1490","2350"
"1490","1951"
"1490","1491"
"1490","1713"
"1490","2030"
"1490","1716"
"1490","2441"
"1490","2590"
"1490","1909"
"1490","2172"
"1490","1717"
"1490","2533"
"1490","2132"
"1491","1990"
"1491","1316"
"1491","1613"
"1491","1352"
"1491","1815"
"1491","126"
"1491","816"
"1491","379"
"1491","1264"
"1491","214"
"1491","659"
"1491","954"
"1491","71"
"1491","139"
"1491","2233"
"1491","2210"
"1491","2418"
"1491","1062"
"1491","1638"
"1491","2421"
"1491","2738"
"1491","2032"
"1491","738"
"1491","1626"
"1491","560"
"1491","2378"
"1491","2537"
"1491","459"
"1491","1876"
"1491","1509"
"1491","1960"
"1491","1524"
"1491","1490"
"1491","2392"
"1491","1991"
"1491","1635"
"1492","165"
"1492","2387"
"1492","2016"
"1492","2289"
"1492","1138"
"1493","55"
"1493","303"
"1493","2474"
"1493","543"
"1493","2300"
"1493","1239"
"1493","572"
"1493","1775"
"1493","1987"
"1493","853"
"1493","633"
"1493","2566"
"1493","2665"
"1493","1536"
"1493","195"
"1493","205"
"1493","2380"
"1493","1922"
"1493","2025"
"1493","2235"
"1493","378"
"1493","454"
"1493","1515"
"1493","2278"
"1493","1918"
"1493","1657"
"1493","1434"
"1493","234"
"1493","2249"
"1493","1647"
"1493","2315"
"1493","607"
"1493","66"
"1493","2522"
"1493","537"
"1493","1066"
"1493","1887"
"1493","1677"
"1493","2725"
"1493","2537"
"1493","504"
"1493","1519"
"1493","2683"
"1493","1084"
"1493","1521"
"1493","2718"
"1493","2191"
"1494","1047"
"1494","1862"
"1495","15"
"1495","1116"
"1495","479"
"1495","2155"
"1495","1638"
"1495","2418"
"1495","2781"
"1496","1006"
"1496","2335"
"1496","1128"
"1497","1659"
"1497","74"
"1497","341"
"1497","370"
"1497","2545"
"1497","456"
"1497","1027"
"1497","1165"
"1497","2381"
"1497","1340"
"1497","1696"
"1497","2342"
"1497","2069"
"1498","920"
"1498","2473"
"1498","1911"
"1498","2009"
"1499","333"
"1499","2246"
"1499","566"
"1499","2501"
"1499","1805"
"1499","2010"
"1499","1028"
"1499","1814"
"1499","2085"
"1499","1050"
"1499","2739"
"1499","2394"
"1499","2006"
"1500","1583"
"1500","2419"
"1500","1102"
"1500","572"
"1500","695"
"1500","705"
"1500","954"
"1501","116"
"1501","211"
"1501","545"
"1501","1348"
"1501","2418"
"1501","2242"
"1501","1838"
"1501","1569"
"1501","2493"
"1501","2697"
"1502","674"
"1502","1978"
"1502","310"
"1502","686"
"1503","2"
"1503","995"
"1503","1832"
"1503","1262"
"1503","2424"
"1503","2705"
"1503","1766"
"1503","2071"
"1503","892"
"1503","1122"
"1503","1889"
"1504","77"
"1504","1067"
"1504","1820"
"1504","171"
"1504","205"
"1504","2612"
"1504","2568"
"1505","2508"
"1505","1010"
"1506","1772"
"1506","1726"
"1506","1407"
"1506","1514"
"1506","1166"
"1506","2429"
"1507","2291"
"1507","960"
"1507","2509"
"1507","1731"
"1507","885"
"1507","1166"
"1507","2548"
"1507","2618"
"1507","1639"
"1507","2309"
"1508","360"
"1508","2304"
"1508","341"
"1508","2105"
"1508","1136"
"1508","330"
"1508","1395"
"1508","1479"
"1508","333"
"1508","2401"
"1508","346"
"1508","2160"
"1508","474"
"1508","2698"
"1508","1758"
"1508","2451"
"1508","620"
"1508","2609"
"1508","2413"
"1508","1054"
"1508","1089"
"1508","1157"
"1508","1459"
"1508","2272"
"1508","2360"
"1508","2565"
"1508","1755"
"1508","1573"
"1509","1678"
"1509","660"
"1509","2663"
"1509","459"
"1509","556"
"1509","185"
"1509","2695"
"1509","169"
"1509","1935"
"1509","721"
"1509","2386"
"1509","705"
"1509","1684"
"1509","221"
"1509","1948"
"1509","2254"
"1509","2111"
"1509","1316"
"1509","1602"
"1509","881"
"1509","738"
"1509","1626"
"1509","2032"
"1509","434"
"1509","1123"
"1509","2738"
"1509","2358"
"1509","541"
"1509","1491"
"1510","1151"
"1510","1835"
"1510","1133"
"1510","1847"
"1510","2655"
"1510","2523"
"1510","2754"
"1511","878"
"1511","2572"
"1511","2257"
"1511","2653"
"1511","688"
"1511","1032"
"1511","2182"
"1511","1047"
"1511","2474"
"1511","2505"
"1511","633"
"1511","1682"
"1511","2542"
"1511","2336"
"1511","1084"
"1511","1326"
"1511","2223"
"1511","2195"
"1512","1391"
"1512","27"
"1512","338"
"1512","214"
"1512","1597"
"1512","2733"
"1512","1805"
"1512","596"
"1512","656"
"1512","1046"
"1512","1247"
"1512","2288"
"1512","1981"
"1512","1604"
"1512","2537"
"1512","2421"
"1513","479"
"1513","2357"
"1514","22"
"1514","1963"
"1514","51"
"1514","1726"
"1514","1506"
"1514","1407"
"1514","1041"
"1514","2704"
"1514","1064"
"1514","2686"
"1514","1608"
"1514","1772"
"1514","2395"
"1514","1866"
"1514","2253"
"1514","2393"
"1515","238"
"1515","2064"
"1515","2364"
"1515","1126"
"1515","2501"
"1515","1829"
"1515","785"
"1515","837"
"1515","1918"
"1515","944"
"1515","2371"
"1515","2270"
"1515","1556"
"1515","429"
"1515","899"
"1515","853"
"1515","616"
"1515","440"
"1515","862"
"1515","476"
"1515","1003"
"1515","223"
"1515","1536"
"1515","1332"
"1515","814"
"1515","88"
"1515","1657"
"1515","1713"
"1515","772"
"1515","2058"
"1515","347"
"1515","48"
"1515","2031"
"1515","303"
"1515","2235"
"1515","1922"
"1515","458"
"1515","378"
"1515","1554"
"1515","2522"
"1515","543"
"1515","1820"
"1515","1426"
"1515","2226"
"1515","2025"
"1515","350"
"1515","1801"
"1515","1748"
"1515","1434"
"1515","2209"
"1515","1207"
"1515","1067"
"1515","234"
"1515","2249"
"1515","454"
"1515","2742"
"1515","172"
"1515","2380"
"1515","205"
"1515","2278"
"1515","2072"
"1515","537"
"1515","545"
"1515","1239"
"1515","572"
"1515","2069"
"1515","1143"
"1515","1050"
"1515","55"
"1515","1887"
"1515","2474"
"1515","2300"
"1515","1493"
"1515","1775"
"1515","1987"
"1515","633"
"1515","2566"
"1515","2665"
"1515","195"
"1515","2434"
"1515","1045"
"1515","1174"
"1515","553"
"1515","760"
"1515","2392"
"1515","780"
"1515","1740"
"1515","2260"
"1515","1347"
"1515","1653"
"1515","1201"
"1515","188"
"1515","2215"
"1515","629"
"1515","224"
"1515","985"
"1515","790"
"1515","844"
"1515","2063"
"1515","2188"
"1515","306"
"1515","1747"
"1515","1950"
"1515","2206"
"1515","1968"
"1515","2725"
"1515","2500"
"1515","1001"
"1515","1559"
"1515","2313"
"1516","729"
"1516","1575"
"1516","354"
"1516","1559"
"1516","2088"
"1516","547"
"1516","1614"
"1516","1175"
"1516","1036"
"1516","676"
"1516","1290"
"1516","958"
"1516","1857"
"1516","998"
"1516","1631"
"1516","2522"
"1516","2210"
"1516","2336"
"1517","2127"
"1517","821"
"1517","386"
"1517","1954"
"1517","536"
"1517","1686"
"1517","2311"
"1517","2040"
"1517","1196"
"1517","2759"
"1517","1296"
"1517","1005"
"1518","211"
"1518","1765"
"1518","1560"
"1519","74"
"1519","1032"
"1519","435"
"1519","2240"
"1519","331"
"1519","1682"
"1519","124"
"1519","1104"
"1519","1493"
"1519","1299"
"1519","2542"
"1519","2758"
"1519","2244"
"1519","2254"
"1519","573"
"1519","2401"
"1519","1760"
"1519","1931"
"1520","549"
"1520","1536"
"1520","1332"
"1520","88"
"1520","1713"
"1520","2221"
"1520","2058"
"1520","347"
"1520","205"
"1520","750"
"1520","150"
"1520","1193"
"1520","1780"
"1520","471"
"1520","152"
"1520","404"
"1520","1795"
"1520","1684"
"1520","706"
"1520","2030"
"1520","1053"
"1520","1948"
"1520","1599"
"1520","1785"
"1520","1566"
"1520","2693"
"1521","2718"
"1521","1656"
"1521","2381"
"1521","1236"
"1521","1357"
"1521","1493"
"1522","1139"
"1522","1953"
"1522","2122"
"1522","2600"
"1523","453"
"1523","1900"
"1523","2188"
"1523","844"
"1523","1050"
"1523","2063"
"1523","2085"
"1524","101"
"1524","2186"
"1524","1960"
"1524","1491"
"1524","2327"
"1524","2469"
"1525","35"
"1525","2163"
"1525","1283"
"1525","1563"
"1525","413"
"1525","1621"
"1525","2477"
"1525","466"
"1525","2134"
"1525","1787"
"1525","1581"
"1525","2421"
"1525","641"
"1525","1274"
"1525","2053"
"1525","2171"
"1525","1729"
"1526","1546"
"1526","80"
"1526","1025"
"1526","857"
"1526","2620"
"1526","88"
"1526","2040"
"1526","1807"
"1526","1890"
"1526","837"
"1526","2300"
"1526","841"
"1526","2259"
"1526","1637"
"1527","2411"
"1527","2744"
"1527","2571"
"1527","1569"
"1527","918"
"1527","1842"
"1527","2304"
"1527","1672"
"1527","2662"
"1527","1730"
"1527","1766"
"1528","2440"
"1528","277"
"1528","2411"
"1528","1968"
"1528","90"
"1528","1562"
"1528","1000"
"1528","644"
"1528","1087"
"1528","2238"
"1529","1296"
"1529","1639"
"1529","2291"
"1529","576"
"1529","960"
"1529","840"
"1529","2254"
"1530","1931"
"1530","2014"
"1530","633"
"1530","573"
"1530","1019"
"1530","964"
"1530","2484"
"1530","1235"
"1530","2191"
"1531","266"
"1531","291"
"1531","628"
"1531","2106"
"1531","442"
"1531","2505"
"1531","2591"
"1532","899"
"1532","616"
"1532","837"
"1532","1748"
"1532","1657"
"1532","853"
"1532","2226"
"1532","223"
"1532","1536"
"1532","1515"
"1532","1332"
"1532","238"
"1532","814"
"1532","88"
"1532","2501"
"1532","1713"
"1532","785"
"1532","1918"
"1532","476"
"1532","2270"
"1532","772"
"1532","2058"
"1532","347"
"1532","48"
"1532","2031"
"1532","2667"
"1532","955"
"1532","947"
"1532","415"
"1532","1638"
"1532","1066"
"1532","440"
"1532","2725"
"1532","572"
"1532","1002"
"1532","2064"
"1532","1045"
"1532","2719"
"1532","2591"
"1532","1073"
"1532","1032"
"1532","188"
"1532","1050"
"1532","2035"
"1532","1239"
"1532","1876"
"1532","2182"
"1532","2072"
"1532","549"
"1532","796"
"1532","224"
"1532","205"
"1532","183"
"1532","2362"
"1532","1062"
"1532","1096"
"1532","1987"
"1532","2249"
"1532","354"
"1532","1174"
"1532","537"
"1532","2621"
"1532","96"
"1532","303"
"1532","1801"
"1532","1922"
"1532","579"
"1532","1820"
"1532","458"
"1532","543"
"1532","2209"
"1532","1554"
"1532","2522"
"1532","2380"
"1532","350"
"1532","1434"
"1532","1067"
"1532","234"
"1532","2235"
"1532","1075"
"1532","1818"
"1532","1684"
"1532","2569"
"1532","1677"
"1532","1126"
"1532","177"
"1532","1343"
"1532","1003"
"1532","2278"
"1532","1400"
"1532","2529"
"1532","2742"
"1532","1621"
"1532","2477"
"1532","2464"
"1532","2566"
"1532","576"
"1532","348"
"1532","1441"
"1532","1207"
"1532","1146"
"1532","778"
"1532","1915"
"1532","1811"
"1533","1156"
"1533","292"
"1533","936"
"1533","688"
"1533","2345"
"1533","1377"
"1533","1868"
"1533","2473"
"1534","1324"
"1534","672"
"1534","1739"
"1534","452"
"1534","841"
"1534","2096"
"1534","2710"
"1535","567"
"1535","326"
"1535","2255"
"1535","2148"
"1536","1332"
"1536","814"
"1536","1713"
"1536","2058"
"1536","347"
"1536","48"
"1536","205"
"1536","177"
"1536","2221"
"1536","9"
"1536","1082"
"1536","88"
"1536","303"
"1536","2703"
"1536","12"
"1536","1914"
"1536","1747"
"1536","2234"
"1536","549"
"1536","853"
"1536","223"
"1536","1515"
"1536","238"
"1536","1657"
"1536","2501"
"1536","785"
"1536","837"
"1536","1918"
"1536","476"
"1536","2270"
"1536","772"
"1536","899"
"1536","2031"
"1536","1922"
"1536","1801"
"1536","592"
"1536","960"
"1536","1882"
"1536","2085"
"1536","1752"
"1536","2723"
"1536","2380"
"1536","172"
"1536","181"
"1536","2665"
"1536","947"
"1536","790"
"1536","195"
"1536","2235"
"1536","458"
"1536","1820"
"1536","2025"
"1536","1067"
"1536","2249"
"1536","1748"
"1536","1050"
"1536","1239"
"1536","844"
"1536","1887"
"1536","572"
"1536","2615"
"1536","1400"
"1536","2474"
"1536","543"
"1536","2300"
"1536","1493"
"1536","1775"
"1536","1987"
"1536","633"
"1536","2566"
"1536","378"
"1536","454"
"1536","2278"
"1536","1434"
"1536","234"
"1536","77"
"1536","2687"
"1536","2546"
"1536","1556"
"1536","1617"
"1536","2371"
"1536","2543"
"1536","1422"
"1536","2620"
"1536","750"
"1536","1520"
"1536","815"
"1536","183"
"1536","478"
"1536","1269"
"1536","354"
"1536","1929"
"1536","2233"
"1536","2072"
"1536","833"
"1536","2599"
"1536","985"
"1536","1099"
"1536","2152"
"1536","764"
"1536","1898"
"1536","1112"
"1536","2188"
"1536","1854"
"1536","687"
"1536","2313"
"1536","2204"
"1536","1794"
"1537","2025"
"1537","2114"
"1537","2392"
"1537","2099"
"1538","288"
"1538","1188"
"1539","405"
"1539","1915"
"1539","2723"
"1539","1040"
"1539","824"
"1539","2546"
"1539","764"
"1539","113"
"1539","1828"
"1539","960"
"1539","576"
"1539","2536"
"1539","1269"
"1539","458"
"1539","1620"
"1539","772"
"1539","2392"
"1539","1356"
"1539","833"
"1539","2109"
"1539","1003"
"1539","2163"
"1540","571"
"1540","87"
"1540","319"
"1540","461"
"1540","2101"
"1540","1916"
"1540","2250"
"1541","219"
"1541","2183"
"1541","2125"
"1541","1363"
"1541","1770"
"1541","1967"
"1542","1050"
"1542","1725"
"1542","1628"
"1543","360"
"1543","330"
"1543","2565"
"1543","1640"
"1543","1395"
"1543","620"
"1543","1005"
"1543","2304"
"1543","1987"
"1543","354"
"1543","1559"
"1543","2369"
"1543","2748"
"1543","2330"
"1543","2651"
"1543","821"
"1543","2336"
"1543","1793"
"1543","1823"
"1544","2496"
"1544","1790"
"1544","1622"
"1544","933"
"1544","58"
"1544","2256"
"1544","597"
"1544","1322"
"1544","1258"
"1544","1161"
"1544","2387"
"1544","1384"
"1544","2692"
