"Id","cip_category","total_deflated_dollar_2010","citations","y_05","cd"
"2146","Biology",NA,5855,"1975",0
"2147","Biology",NA,6786,"1990",1
"2148","Biology",3356198,8447,"1970",1
"2149","Biology",1650500,3971,"1995",1
"2150","Medical",NA,7334,"1975",0
"2151","Biology",3884592,16163,"1985",1
"2152","Biology",NA,57484,"1985",1
"2153","Biology",325248,3482,"1990",1
"2154","Medical",NA,13208,"1980",1
"2155","Biology",NA,19277,"1980",0
"2156","Medical",NA,9636,"1980",1
"2157","Biology",11908244,58831,"1960",1
"2158","Medical",9611733,4701,"1990",1
"2159","Biology",NA,12723,"1975",1
"2160","Medical",NA,3750,"2000",1
"2161","Biology",NA,11942,"1990",1
"2162","Biology",NA,4417,"1975",1
"2163","Biology",NA,12031,"1995",1
"2164","Biology",NA,15281,"1965",0
"2165","Biology",NA,7269,"1980",1
"2166","Biology",NA,9467,"1980",1
"2167","Biology",NA,4427,"1965",1
"2168","Medical",NA,5913,"1980",1
"2169","Biology",NA,1847,"2000",0
"2170","Medical",NA,6096,"1980",1
"2171","Medical",NA,4099,"1965",1
"2172","Biology",NA,3964,"1985",1
"2173","Medical",103588693,15891,"1985",1
"2174","Biology",NA,6694,"1985",1
"2175","Biology",2383017,16809,"1985",1
"2176","Medical",NA,13583,"1985",1
"2177","Biology",13628,12941,"1985",1
"2178","Medical",NA,6440,"1995",1
"2179","Medical",NA,5598,"1990",1
"2180","Biology",NA,10926,"1965",1
"2181","Medical",NA,5844,"2000",1
"2182","Medical",NA,9466,"1990",1
"2183","Biology",NA,13480,"1975",1
"2184","Medical",NA,7841,"1985",1
"2185","Biology",NA,2539,"2000",1
"2186","Biology",2581855,10135,"1995",1
"2187","Biology",NA,10329,"1985",1
"2188","Biology",NA,14050,"1985",1
"2189","Biology",NA,11254,"1970",1
"2190","Medical",NA,6721,"1985",1
"2191","Biology",NA,19995,"1985",1
"2192","Biology",NA,5775,"1985",1
"2193","Biology",NA,3012,"1975",0
"2194","Medical",NA,7164,"1975",1
"2195","Medical",NA,11495,"1985",1
"2196","Biology",NA,12858,"1975",1
"2197","Biology",NA,5155,"1995",1
"2198","Biology",NA,1075,"1975",1
"2199","Biology",NA,11602,"1990",1
"2200","Biology",NA,2587,"1975",1
"2201","Biology",NA,20598,"1980",1
"2202","Medical",NA,5082,"1985",1
"2203","Medical",NA,4205,"1965",0
"2204","Biology",519590,2803,"1985",1
"2205","Biology",1129675,5310,"1970",0
"2206","Biology",684014,22283,"1975",1
"2207","Medical",NA,4338,"1970",1
"2208","Medical",17423840,20752,"1990",1
"2209","Biology",NA,10330,"1975",1
"2210","Medical",NA,8704,"1980",1
"2211","Biology",NA,24432,"1995",1
"2212","Medical",NA,8272,"1970",1
"2213","Biology",NA,12109,"1980",1
"2214","Medical",NA,6422,"1985",1
"2215","Biology",53945885,19233,"1985",1
"2216","Medical",NA,7149,"1990",1
"2217","Biology",NA,7960,"1995",1
"2218","Biology",NA,10912,"1985",1
"2219","Medical",NA,32207,"1990",1
"2220","Medical",NA,13301,"1995",1
"2221","Biology",167930155,108741,"1980",1
"2222","Biology",NA,1857,"1975",1
"2223","Biology",NA,11103,"1995",1
"2224","Biology",NA,4645,"1995",1
"2225","Biology",NA,8718,"1985",1
"2226","Biology",NA,20367,"1990",1
"2227","Biology",NA,12403,"1980",1
"2228","Biology",NA,24753,"1975",1
"2229","Biology",NA,5134,"1985",1
"2230","Medical",20284630,13973,"1975",1
"2231","Biology",NA,3182,"1995",1
"2232","Biology",NA,3812,"1985",1
"2233","Biology",NA,23699,"1975",1
"2234","Biology",NA,8454,"1990",1
"2235","Biology",NA,29608,"1975",1
"2236","Medical",NA,5737,"1975",1
"2237","Biology",NA,11377,"1975",1
"2238","Biology",NA,26879,"1975",1
"2239","Medical",6442208,7816,"1980",1
"2240","Biology",NA,13302,"1985",1
"2241","Medical",NA,2608,"1980",1
"2242","Biology",3078804,15003,"1975",1
"2243","Medical",NA,4687,"1995",1
"2244","Medical",399423,42608,"1985",1
"2245","Biology",NA,15568,"1985",1
"2246","Medical",NA,6620,"1985",1
"2247","Biology",NA,5045,"1975",1
"2248","Medical",NA,26800,"1985",1
"2249","Medical",NA,27622,"1990",1
"2250","Biology",NA,14823,"1995",1
"2251","Medical",NA,6002,"2000",1
"2252","Medical",NA,5042,"1995",1
"2253","Biology",2911756,53696,"1985",1
"2254","Medical",NA,11261,"1990",1
"2255","Medical",NA,4253,"1975",1
"2256","Biology",NA,13598,"1990",1
"2257","Biology",NA,29322,"1980",1
"2258","Medical",NA,13122,"1965",1
"2259","Biology",3649001,15909,"1995",1
"2260","Biology",NA,5883,"1995",1
"2261","Biology",NA,9228,"1990",1
"2262","Medical",NA,7598,"1980",1
"2263","Biology",12750773,1408,"1995",1
"2264","Biology",NA,16069,"1980",1
"2265","Medical",NA,1596,"1995",1
"2266","Medical",NA,1958,"1965",1
"2267","Biology",NA,3186,"1995",1
"2268","Biology",NA,12926,"1975",1
"2269","Medical",NA,997,"1985",1
"2270","Biology",NA,6468,"2000",1
"2271","Biology",NA,4630,"1990",0
"2272","Biology",NA,14547,"1985",1
"2273","Medical",NA,2031,"1990",1
"2274","Medical",NA,12856,"1990",1
"2275","Biology",NA,1550,"2005",1
"2276","Biology",NA,600,"1995",0
"2277","Biology",NA,15583,"1985",1
"2278","Biology",NA,23551,"1980",1
"2279","Medical",NA,16323,"1980",1
"2280","Biology",NA,1922,"1985",1
"2281","Biology",NA,3163,"1995",1
"2282","Medical",NA,5181,"1975",1
"2283","Biology",NA,1718,"1995",1
"2284","Biology",NA,12838,"1975",1
"2285","Medical",NA,385,"1995",1
"2286","Biology",NA,3165,"1970",1
"2287","Biology",NA,3367,"1980",1
"2288","Medical",NA,1496,"1995",1
"2289","Biology",NA,6601,"1975",1
"2290","Medical",NA,20913,"1980",1
"2291","Biology",NA,49116,"1970",1
"2292","Biology",NA,7797,"1980",1
"2293","Medical",NA,4635,"1990",1
"2294","Biology",8614791,8326,"1995",1
"2295","Biology",NA,4666,"1975",1
"2296","Biology",NA,4626,"1970",1
"2297","Biology",NA,8384,"1985",1
"2298","Biology",3187244,8076,"1985",1
"2299","Biology",NA,2345,"1995",1
"2300","Biology",NA,22493,"1980",1
"2301","Biology",85872444,17604,"1975",1
"2302","Biology",NA,2277,"2000",0
"2303","Medical",NA,7000,"1970",1
"2304","Biology",23811852,16791,"1980",1
"2305","Biology",NA,4556,"1970",1
"2306","Biology",NA,1819,"2000",1
"2307","Technology",NA,3106,"1985",1
"2308","Biology",NA,1540,"2000",0
"2309","Medical",NA,22836,"1990",1
"2310","Biology",NA,14594,"2000",1
"2311","Medical",NA,15365,"1970",1
"2312","Biology",NA,5358,"1990",1
"2313","Biology",NA,7301,"1990",1
"2314","Biology",NA,996,"2000",0
"2315","Biology",4937204,21584,"1965",1
"2316","Medical",NA,13728,"1975",1
"2317","Biology",NA,8552,"1980",1
"2318","Biology",NA,4822,"1995",1
"2319","Biology",27690004,51051,"1970",1
"2320","Biology",NA,5510,"1990",1
"2321","Medical",NA,11464,"1985",1
"2322","Biology",NA,39975,"1970",1
"2323","Biology",NA,2384,"1995",1
"2324","Medical",NA,7799,"1990",1
"2325","Biology",NA,2558,"1995",0
"2326","Biology",NA,10486,"1985",0
"2327","Biology",NA,24717,"1970",1
"2328","Biology",23394330,18350,"1980",1
"2329","Biology",NA,23496,"1965",1
"2330","Biology",178687783,36009,"1980",1
"2331","Biology",NA,5076,"1990",1
"2332","Medical",NA,6962,"1975",1
"2333","Medical",NA,9082,"1995",1
"2334","Biology",NA,13709,"1995",1
"2335","Biology",NA,31569,"1975",1
"2336","Medical",NA,16176,"1965",1
"2337","Medical",NA,12432,"1975",1
"2338","Biology",NA,13782,"1965",1
"2339","Biology",60177791,35559,"1985",1
"2340","Medical",NA,6310,"1990",1
"2341","Biology",37069,13587,"1965",1
"2342","Biology",NA,2247,"2000",1
"2343","Technology",NA,3394,"1980",1
"2344","Biology",NA,2639,"1985",1
"2345","Biology",NA,503,"2005",1
"2346","Biology",79548719,2200,"1980",1
"2347","Medical",NA,45065,"1980",1
"2348","Medical",NA,9290,"1985",1
"2349","Biology",NA,7690,"1980",1
"2350","Medical",6951,1787,"2000",0
"2351","Medical",5014727,2947,"1995",1
"2352","Biology",NA,24244,"1975",1
"2353","Biology",NA,7589,"1990",1
"2354","Biology",NA,1940,"1990",1
"2355","Biology",NA,13833,"1985",1
"2356","Biology",NA,1371,"1985",1
"2357","Biology",NA,5663,"1985",0
"2358","Biology",NA,3023,"1985",1
"2359","Medical",432045,34127,"1985",1
"2360","Biology",NA,2376,"1980",1
"2361","Medical",1931482,3701,"1990",0
"2362","Biology",NA,87124,"1980",1
"2363","Biology",NA,35449,"1965",1
"2364","Biology",NA,2045,"1990",1
"2365","Biology",NA,7921,"1970",1
"2366","Medical",NA,9510,"1990",1
"2367","Biology",NA,4079,"1980",1
"2368","Medical",NA,12729,"1970",1
"2369","Biology",NA,9652,"1980",1
"2370","Medical",1123996,2163,"2000",0
"2371","Biology",NA,6537,"2000",1
"2372","Biology",1293454,18922,"1965",1
"2373","Biology",4986468,6903,"1985",1
"2374","Medical",NA,33299,"1985",1
"2375","Medical",NA,8695,"1990",1
"2376","Biology",NA,4603,"1970",1
"2377","Medical",NA,2314,"1995",1
"2378","Medical",NA,21255,"1970",1
"2379","Medical",5069081,12789,"1990",1
"2380","Biology",NA,11744,"2000",1
"2381","Biology",3026909,20660,"1995",1
"2382","Biology",NA,8276,"1975",0
"2383","Biology",NA,3255,"1995",0
"2384","Medical",55238610,39753,"1980",1
"2385","Medical",NA,3737,"1970",1
"2386","Biology",41524,10000,"1985",1
"2387","Biology",NA,8742,"1995",1
"2388","Biology",NA,28721,"1985",1
"2389","Biology",2965227,28721,"1985",1
"2390","Biology",NA,14844,"1975",0
"2391","Medical",NA,12551,"1985",1
"2392","Biology",NA,35437,"1985",1
"2393","Biology",NA,11795,"1985",1
"2394","Medical",NA,1955,"1990",1
"2395","Medical",2525893,18579,"1965",1
"2396","Biology",NA,8379,"1985",1
"2397","Biology",NA,6912,"1980",1
"2398","Medical",NA,4492,"1985",1
"2399","Biology",NA,18009,"1990",1
"2400","Biology",597687,6014,"1990",1
"2401","Medical",NA,13451,"1985",1
"2402","Biology",11404976,12377,"2000",1
"2403","Biology",1782326,6447,"1975",1
"2404","Biology",NA,2169,"2000",1
"2405","Biology",NA,5604,"2000",1
"2406","Medical",NA,1634,"1995",1
"2407","Medical",NA,7130,"1995",1
"2408","Biology",1924342,14104,"2000",1
"2409","Biology",NA,13106,"1985",1
"2410","Biology",NA,13769,"1980",1
"2411","Biology",NA,3568,"2000",1
"2412","Biology",NA,15946,"1960",1
"2413","Medical",NA,3759,"1995",1
"2414","Biology",NA,2641,"1990",1
"2415","Medical",NA,4600,"1990",1
"2416","Biology",NA,8342,"1980",1
"2417","Technology",399368,6032,"1990",1
"2418","Biology",NA,32161,"1980",1
"2419","Biology",36461,5620,"1990",1
"2420","Biology",5644466,6768,"1995",1
"2421","Biology",NA,71380,"1985",1
"2422","Biology",3553474,16053,"1975",1
"2423","Biology",NA,2839,"1990",1
"2424","Biology",NA,9302,"1985",1
"2425","Medical",NA,59797,"1980",1
"2426","Biology",NA,4330,"1990",1
"2427","Medical",NA,11727,"1975",1
"2428","Biology",637219,9675,"1970",1
"2429","Biology",NA,2214,"2000",1
"2430","Biology",NA,24169,"1980",1
"2431","Biology",572387,33178,"1980",1
"2432","Biology",2354332,13381,"1980",0
"2433","Medical",4153492,7867,"1980",1
"2434","Medical",700021,16710,"1980",1
"2435","Medical",29393253,7357,"1970",1
"2436","Medical",NA,2195,"1995",1
"2437","Biology",NA,7517,"1975",1
"2438","Biology",NA,6792,"1980",0
"2439","Biology",NA,8060,"1975",0
"2440","Biology",NA,14064,"1985",1
"2441","Medical",NA,7150,"1995",1
"2442","Medical",NA,15764,"1970",1
"2443","Medical",NA,5958,"1990",1
"2444","Biology",NA,16837,"1980",1
"2445","Biology",NA,727,"1995",1
"2446","Biology",NA,15746,"1980",1
"2447","Biology",NA,3241,"1990",0
"2448","Biology",2362795,3302,"2000",0
"2449","Biology",NA,20953,"1980",1
"2450","Biology",NA,53839,"1985",1
"2451","Medical",NA,5501,"1960",1
"2452","Biology",NA,3281,"1990",1
"2453","Medical",NA,8286,"1990",0
"2454","Medical",NA,16273,"1975",1
"2455","Biology",NA,7106,"1990",1
"2456","Medical",4420142,2889,"1980",1
"2457","Biology",147619,6587,"1980",1
"2458","Biology",NA,18819,"1985",1
"2459","Medical",NA,4716,"1980",1
"2460","Biology",6039914,13504,"1975",0
"2461","Biology",NA,1008,"2005",0
"2462","Biology",NA,11865,"1965",1
"2463","Biology",NA,1540,"2000",1
"2464","Medical",NA,14548,"1990",1
"2465","Biology",39134,2198,"2000",1
"2466","Biology",7312022,7687,"1980",1
"2467","Biology",NA,10172,"1975",1
"2468","Medical",NA,15952,"1995",0
"2469","Biology",19432328,33819,"1965",1
"2470","Biology",892560,13740,"1980",1
"2471","Medical",NA,772,"2005",1
"2472","Biology",6326966,24769,"1980",0
"2473","Biology",11208520,13900,"1970",1
"2474","Medical",685860,53022,"1990",1
"2475","Medical",NA,6520,"1985",1
"2476","Biology",NA,2390,"1995",1
"2477","Biology",NA,55628,"1965",1
"2478","Biology",NA,2886,"1990",1
"2479","Biology",9057331,2873,"1990",1
"2480","Biology",1394759,2451,"1995",1
"2481","Medical",NA,4054,"1985",1
"2482","Biology",NA,5226,"2000",1
"2483","Biology",NA,11296,"1985",1
"2484","Biology",632290,23859,"1965",1
"2485","Biology",NA,661,"2000",0
"2486","Medical",NA,7408,"1985",1
"2487","Medical",NA,1802,"1990",0
"2488","Technology",603034,2132,"1995",1
"2489","Biology",NA,6118,"1985",1
"2490","Biology",NA,12489,"1980",1
"2491","Biology",199515,8027,"1995",1
"2492","Biology",NA,3214,"2000",0
"2493","Biology",NA,12884,"1990",1
"2494","Medical",1407060,4788,"1990",1
"2495","Biology",NA,1563,"2000",0
"2496","Biology",NA,6421,"1990",1
"2497","Medical",NA,4579,"1990",1
"2498","Biology",NA,5259,"1990",1
"2499","Medical",NA,1916,"1995",1
"2500","Technology",NA,1337,"1995",1
"2501","Biology",NA,15804,"1995",1
"2502","Biology",521980,9412,"1995",1
"2503","Biology",NA,1452,"1985",1
"2504","Biology",NA,308,"2000",1
"2505","Medical",NA,53827,"1980",1
"2506","Biology",NA,31876,"1970",1
"2507","Biology",NA,4604,"1995",1
"2508","Biology",NA,3978,"1995",1
"2509","Medical",290276,19359,"1980",1
"2510","Biology",1040982,25265,"1985",1
"2511","Biology",712463,3256,"1995",1
"2512","Biology",NA,1228,"2000",1
"2513","Medical",5845771,1514,"1990",1
"2514","Biology",232730230,15219,"1995",1
"2515","Biology",NA,5101,"1985",1
"2516","Medical",NA,3248,"1980",1
"2517","Biology",NA,3566,"1995",1
"2518","Medical",NA,3618,"2000",1
"2519","Biology",41050895,22089,"1980",1
"2520","Medical",NA,10649,"1985",1
"2521","Medical",3579811,3498,"1965",1
"2522","Medical",179311,63687,"1985",1
"2523","Biology",NA,2295,"1990",1
"2524","Biology",NA,3586,"1985",1
"2525","Medical",NA,1729,"2000",1
"2526","Biology",NA,8683,"1975",1
"2527","Biology",NA,7255,"1985",1
"2528","Medical",NA,1872,"1980",1
"2529","Biology",NA,1207,"2000",1
"2530","Biology",NA,849,"2000",0
"2531","Medical",NA,1699,"1985",1
"2532","Biology",7162951,18322,"1980",1
"2533","Medical",NA,10792,"1985",1
"2534","Biology",NA,671,"1985",1
"2535","Biology",NA,877,"1995",1
"2536","Biology",894906,23045,"1990",1
"2537","Biology",625294,34015,"1970",1
"2538","Biology",NA,2593,"1975",1
"2539","Biology",2904,1563,"2000",0
"2540","Biology",10830540,30158,"1975",1
"2541","Biology",NA,3041,"1995",0
"2542","Biology",NA,45916,"1985",1
"2543","Medical",NA,4179,"1990",1
"2544","Biology",NA,10601,"1990",1
"2545","Medical",1132272,35312,"1975",1
"2546","Medical",NA,6489,"1995",1
"2547","Biology",NA,6557,"2000",1
"2548","Biology",NA,11141,"1995",1
"2549","Medical",NA,5342,"1995",1
"2550","Medical",NA,1318,"1995",1
"2551","Biology",5221976,2977,"1990",1
"2552","Biology",NA,6680,"1995",0
"2553","Biology",6344659,27593,"1970",1
"2554","Medical",30199523,880,"1995",0
"2555","Medical",NA,5132,"1990",1
"2556","Biology",3580693,6547,"2005",1
"2557","Biology",NA,7722,"1985",1
"2558","Biology",NA,1240,"2005",1
"2559","Biology",NA,1094,"1995",0
"2560","Biology",5808016,16322,"1970",1
"2561","Biology",NA,2653,"1995",1
"2562","Medical",NA,6498,"1975",1
"2563","Medical",NA,16616,"1980",1
"2564","Medical",NA,1109,"2000",1
"2565","Medical",NA,8823,"1995",1
"2566","Biology",NA,33381,"1985",1
"2567","Biology",6727535,16003,"1995",1
"2568","Biology",NA,18370,"1990",1
"2569","Medical",NA,29222,"1985",1
"2570","Medical",34472343,2011,"1990",1
"2571","Medical",NA,4320,"1995",1
"2572","Biology",5268607,42999,"1970",1
"2573","Medical",NA,10453,"1985",1
"2574","Medical",3431538,4417,"1985",1
"2575","Biology",NA,4657,"1995",1
"2576","Biology",20186546,9279,"1990",1
"2577","Biology",NA,2208,"2000",1
"2578","Technology",10253628,23219,"1975",1
"2579","Biology",NA,6038,"1975",1
"2580","Biology",NA,4396,"1995",0
"2581","Medical",NA,11329,"1965",1
"2582","Biology",NA,10169,"1990",1
"2583","Medical",NA,7596,"1990",1
"2584","Biology",21324336,15342,"1980",0
"2585","Medical",NA,9619,"1985",1
"2586","Medical",NA,7287,"1980",1
"2587","Biology",NA,11560,"1995",1
"2588","Biology",NA,1563,"1975",0
"2589","Biology",NA,6689,"1985",1
"2590","Biology",148179763,1974,"1995",1
"2591","Biology",13969697,55715,"1980",1
"2592","Biology",NA,659,"1995",0
"2593","Medical",1424988,837,"2005",0
"2594","Biology",NA,11408,"1975",1
"2595","Technology",NA,2277,"2000",1
"2596","Biology",NA,9207,"1990",1
"2597","Medical",2808412,561,"2000",0
"2598","Medical",1363346,6636,"1990",1
"2599","Biology",8765379,5863,"1970",0
"2600","Biology",NA,6185,"1980",1
"2601","Biology",NA,7785,"1990",0
"2602","Medical",9000540,8070,"1990",1
"2603","Biology",NA,12453,"1985",1
"2604","Medical",1107933,2180,"1990",1
"2605","Medical",NA,4683,"1980",1
"2606","Biology",1890868,14411,"1965",1
"2607","Biology",5110,1844,"1995",0
"2608","Biology",NA,4367,"1985",1
"2609","Medical",NA,1225,"1985",1
"2610","Biology",5026868,13370,"1995",1
"2611","Medical",NA,7260,"1965",1
"2612","Medical",823024,21348,"1995",1
"2613","Biology",NA,18921,"1985",1
"2614","Biology",3835737,3857,"1995",0
"2615","Medical",NA,32478,"1985",1
"2616","Biology",21761473,26776,"1990",1
"2617","Biology",11903138,34961,"1975",1
"2618","Biology",NA,17269,"1970",1
"2619","Medical",23031804,2274,"2000",1
"2620","Biology",22946970,5322,"1995",1
"2621","Biology",12986808,11045,"1980",1
"2622","Medical",4913987,1268,"2000",1
"2623","Technology",2072627,72053,"1985",1
"2624","Biology",NA,4255,"1995",1
"2625","Medical",15504275,38151,"1970",1
"2626","Medical",NA,9532,"1975",1
"2627","Medical",6381669,5668,"1990",1
"2628","Biology",1901672,4284,"1995",0
"2629","Biology",389898,6236,"1985",1
"2630","Biology",NA,4979,"1975",0
"2631","Biology",NA,5384,"2000",0
"2632","Medical",4744352,7370,"1995",1
"2633","Biology",17402381,3558,"1990",1
"2634","Biology",4180739,3425,"1980",0
"2635","Biology",NA,3206,"1985",1
"2636","Medical",NA,11060,"1965",1
"2637","Biology",NA,6366,"1995",1
"2638","Biology",NA,11692,"1975",1
"2639","Biology",360841,2864,"1990",1
"2640","Biology",597053,3426,"1980",0
"2641","Biology",NA,1010,"2000",1
"2642","Medical",16694685,9963,"1990",1
"2643","Biology",NA,1202,"1995",1
"2644","Biology",3015866,8742,"1995",0
"2645","Medical",NA,4359,"1995",1
"2646","Biology",6621995,33003,"1985",1
"2647","Biology",43114116,4311,"1995",0
"2648","Medical",2345528,21464,"1995",1
"2649","Biology",NA,2398,"2000",1
"2650","Technology",2490936,10028,"1990",1
"2651","Biology",NA,2925,"1995",1
"2652","Biology",NA,794,"2000",1
"2653","Biology",NA,6072,"2000",1
"2654","Biology",NA,1620,"2000",0
"2655","Biology",2028819,3066,"1995",1
"2656","Medical",NA,4585,"2000",1
"2657","Biology",NA,3226,"2000",1
"2658","Biology",NA,6123,"2000",0
"2659","Biology",NA,2063,"2000",1
"2660","Biology",NA,1055,"2005",0
"2661","Medical",NA,17924,"1985",1
"2662","Medical",NA,1623,"2000",1
"2663","Biology",NA,1609,"2000",1
"2664","Biology",NA,2485,"2000",1
"2665","Biology",NA,17749,"1975",1
"2666","Biology",NA,2483,"2000",0
"2667","Biology",NA,2399,"2000",1
"2668","Medical",NA,7272,"2000",1
"2669","Biology",NA,1577,"2000",1
"2670","Biology",NA,20970,"2000",1
"2671","Medical",NA,1005,"2000",0
"2672","Medical",NA,2023,"2005",0
"2673","Biology",11881,7514,"2000",1
"2674","Biology",NA,7674,"2000",1
"2675","Biology",NA,580,"2005",0
"2676","Medical",NA,2279,"2000",1
"2677","Biology",NA,310,"2000",1
"2678","Biology",NA,4820,"2000",1
"2679","Biology",795388,12385,"1975",0
"2680","Biology",2949870,753,"2000",1
"2681","Medical",NA,707,"2000",1
"2682","Biology",NA,1733,"2000",1
"2683","Biology",NA,6143,"2000",1
"2684","Biology",NA,2630,"2000",1
"2685","Biology",NA,2417,"2005",1
"2686","Biology",NA,1385,"1995",1
"2687","Biology",NA,6853,"2005",1
"2688","Biology",13623717,7915,"2000",1
"2689","Medical",NA,1770,"2005",1
"2690","Biology",NA,387,"2010",0
"2691","Biology",NA,2594,"1995",1
"2692","Biology",NA,6622,"1990",1
"2693","Biology",NA,5905,"2000",1
"2694","Medical",NA,16853,"1990",1
"2695","Medical",NA,1104,"2005",1
"2696","Biology",NA,1083,"2000",1
"2697","Biology",NA,2537,"2000",1
"2698","Medical",NA,789,"2000",1
"2699","Medical",NA,2587,"2000",1
"2700","Medical",NA,11188,"2005",1
"2701","Biology",2262035,4704,"2000",1
"2702","Biology",NA,247,"2005",0
"2703","Biology",NA,3327,"2005",1
"2704","Biology",NA,2765,"1995",1
"2705","Technology",154489,2017,"2000",1
"2706","Biology",NA,3895,"2000",1
"2707","Medical",NA,291,"2000",1
"2708","Biology",NA,3832,"2000",1
"2709","Medical",NA,2970,"2000",1
"2710","Biology",NA,5042,"2000",1
"2711","Medical",NA,1978,"2005",1
"2712","Medical",NA,933,"2000",1
"2713","Biology",NA,923,"2000",1
"2714","Biology",NA,3290,"2005",1
"2715","Biology",NA,1402,"2005",1
"2716","Biology",1741515,3129,"1995",0
"2717","Biology",NA,3056,"1995",1
"2718","Medical",NA,1200,"2000",1
"2719","Biology",NA,5435,"2000",1
"2720","Biology",NA,1343,"2005",1
"2721","Biology",NA,5089,"2000",1
"2722","Biology",NA,7895,"2000",1
"2723","Medical",NA,2218,"2005",1
"2724","Biology",NA,309,"1985",0
"2725","Biology",NA,2543,"2005",1
"2726","Medical",NA,3098,"1995",1
"2727","Biology",NA,434,"2000",0
"2728","Biology",NA,1919,"2000",1
"2729","Biology",NA,3353,"2000",1
"2730","Biology",NA,2780,"2000",1
"2731","Medical",NA,2502,"2000",1
"2732","Biology",NA,323,"2005",0
"2733","Biology",NA,942,"2000",1
"2734","Technology",NA,807,"2005",1
"2735","Biology",NA,701,"2000",0
"2736","Medical",NA,559,"2000",1
"2737","Medical",NA,681,"2000",1
"2738","Technology",NA,848,"1995",1
"2739","Biology",NA,3048,"2000",0
"2740","Biology",NA,7756,"1995",1
"2741","Medical",NA,1701,"1995",1
"2742","Biology",NA,7050,"2000",1
"2743","Biology",35767,1043,"2005",0
"2744","Medical",NA,3220,"1995",1
"2745","Biology",NA,530,"2000",1
"2746","Medical",NA,563,"2005",1
"2747","Biology",NA,51676,"1970",1
"2748","Biology",NA,987,"2005",1
"2749","Biology",NA,640,"2005",0
"2750","Medical",7464505,10532,"1985",1
"2751","Medical",NA,1248,"2000",1
"2752","Biology",NA,7170,"1990",1
"2753","Medical",NA,328,"2005",1
"2754","Biology",NA,3363,"2000",1
"2755","Biology",NA,2567,"2005",1
"2756","Medical",NA,3420,"2000",1
"2757","Biology",NA,854,"2000",1
"2758","Biology",NA,11042,"2000",1
"2759","Biology",NA,1144,"2005",0
"2760","Biology",NA,5216,"2000",1
"2761","Medical",NA,1000,"2000",0
"2762","Biology",NA,1317,"2005",1
"2763","Medical",NA,4841,"1995",1
"2764","Biology",NA,731,"1995",1
"2765","Biology",NA,201,"2000",1
"2766","Medical",NA,4790,"1990",1
"2767","Biology",NA,1867,"2005",0
"2768","Biology",NA,1598,"2005",1
"2769","Biology",NA,7528,"2000",1
"2770","Biology",NA,902,"2005",0
"2771","Medical",NA,1087,"2005",0
"2772","Biology",NA,1491,"2000",1
"2773","Medical",NA,10339,"1995",1
"2774","Biology",NA,1992,"2005",1
"2775","Biology",NA,8465,"1990",1
"2776","Biology",1604967,2783,"1995",1
"2777","Biology",NA,4950,"2000",1
"2778","Biology",NA,3291,"2005",1
"2779","Biology",NA,2712,"2000",1
"2780","Biology",NA,610,"2005",0
"2781","Biology",NA,3875,"2000",1
